"age","gender","income","education","city_tier","monthly_spending","online_shopping_freq","brand_loyalty","price_sensitivity","product_quality","service_satisfaction","brand_awareness","ad_exposure","promotion_effectiveness","social_media_influence","purchase_intention","actual_purchase","customer_satisfaction"
24,"Male",4265,1,2,4400,5,2.46522087836638,8.16467340802774,6.57654459914193,4.1453871880658,5.83160553639755,1,7.13162542087957,3.76679502194747,2.38205165453613,1,8.40618771058507
18,"Female",6920,5,1,2683,5,7.12357417680323,5.84373040357605,2.02246397733688,8.76760615734383,4.04652569955215,5,9.32182166958228,7.35816810745746,0.20418524285036,1,7.83701537409797
22,"Male",11986,1,1,2257,1,2.19834398012608,3.55185088003054,3.18180590239353,8.31513918680139,4.14906256040558,2,8.27914929948747,4.24544230801985,5.12991174561622,1,9.32916879234836
27,"Female",8878,5,1,3488,6,3.06108735268936,0.428719753399491,4.98671253188513,2.64393002493307,8.28124498738907,9,1.32336690789089,0.358810443431139,0.524560333204883,0,9.10425118519925
23,"Male",5895,5,1,3474,1,3.76615911955014,6.02502119727433,5.94488622853532,1.48762661102228,8.17704688571393,7,5.25809479411691,4.03482116991654,0.690416218159314,1,1.34663874586113
22,"Male",10647,3,2,4190,5,8.37319490034133,4.47708782274276,3.66461561177857,9.2893761890009,6.00452710944228,4,4.91082563996315,5.13020080979913,1.99163756481442,1,8.51525122206658
23,"Male",7600,4,3,1900,6,1.00483913673088,9.16403876850381,4.29907404934056,1.51458673225716,5.02702017384581,1,0.405988555867225,7.52837585750967,0.0772363335672317,0,1.81281660939567
25,"Male",4638,4,2,2988,3,7.64759556623176,2.50830216100439,9.78435411048122,5.02526249084622,9.86214444367215,8,3.66561953211203,9.24229404889047,6.07569061405629,1,2.68468211102299
33,"Female",9384,5,3,3463,4,9.41318657947704,5.92093910090625,6.75402819900773,8.98851400660351,3.78463330888189,2,6.35500992648304,6.24355312203988,5.915001323516,1,4.18783404887654
25,"Male",12572,1,1,2173,7,0.73984031798318,3.28714751638472,8.77850803360343,4.8132552546449,5.59915375290439,8,9.54148827120662,9.62487296434119,6.77611427452233,0,1.23786123539321
30,"Male",9303,4,1,1701,5,3.84762234752998,3.19407144095749,6.14611259801313,5.49093756591901,4.82852797699161,8,5.8642679778859,3.49484116770327,8.18486680421029,1,3.11916361073963
28,"Female",8576,5,2,1106,2,8.82577620912343,6.81276304880157,7.24934196239337,7.74646161310375,5.95955058815889,9,5.57277848245576,9.93148979730904,2.19316883517718,0,7.41169322840869
24,"Male",6031,1,1,2954,6,2.65789202647284,9.45449002319947,3.66077597928233,4.4596677350346,2.77367016393691,10,1.86712510650977,3.49180398741737,5.48117399169521,1,7.1240196605213
17,"Male",9705,2,3,2960,3,8.04279190953821,2.76970867067575,3.59428695146926,8.28576501249336,4.25973984808661,4,9.7868059319444,2.89445156464353,3.02705466044468,0,5.91433946159668
22,"Female",4788,5,3,2550,4,4.84815385658294,7.78461350593716,9.37853467534296,3.34490574989468,9.94144499045797,7,3.11336639104411,2.99038904486224,8.3363873840651,1,8.34450083016418
23,"Female",3041,3,2,2924,3,4.25606770208105,2.57227711612359,9.80330157023855,3.01709608617239,1.16604630439542,6,8.51999028353021,8.29490113072097,-0.978973336383942,0,9.62328832875937
25,"Female",7870,5,1,1463,5,9.31092470884323,8.43824554700404,8.00290175178088,4.11487240018323,1.40725223137997,1,8.38699118467048,6.42263269051909,1.41685308612851,0,1.4969380965922
32,"Female",7896,5,2,3789,6,9.89610645687208,0.725907862652093,4.51222462952137,8.25728739169426,1.21778668835759,1,0.60866495128721,9.21490845037624,5.69314458028746,1,6.73264827323146
36,"Female",15095,4,3,3167,6,7.05089886905625,7.13306468212977,8.93497871980071,2.85207057185471,2.71391658624634,3,0.423736639786512,5.57630806230009,3.63221793336481,1,7.49321606918238
33,"Female",4351,5,3,2396,4,8.29666569828987,5.68393108434975,5.36767147481441,2.54187654005364,5.01306530251168,1,5.43123748386279,2.21182640176266,4.68222855510109,0,9.29331611935049
24,"Female",8513,2,2,2584,1,6.84631685959175,1.36977227870375,4.92070230352692,3.9020482134074,1.78563918732107,6,6.55709049664438,8.40950689278543,0.871875379593645,1,9.53033543238416
16,"Male",10415,3,1,3795,4,3.0365052074194,7.09171339869499,1.24110511573963,8.19229805190116,5.83054765849374,6,6.76563113695011,7.20118911936879,1.10610404140629,0,4.6837556490209
23,"Female",11152,1,2,2626,1,0.678998969960958,4.24163289135322,4.09665447194129,7.15632504713722,6.28145430632867,8,2.76962639763951,7.49321259791031,3.19898430440724,0,9.61491226986982
25,"Male",7968,5,1,5112,6,8.24109631357715,7.16244847280905,8.76831981143914,3.68120739003643,3.20512808905914,2,2.63840680941939,6.19651268003508,3.04185453608671,0,5.36842658370733
29,"Male",5770,1,3,4019,7,5.6390978093259,4.5625667530112,9.15701271756552,2.89009669958614,1.86741156154312,9,1.51963948970661,8.21323037846014,4.45682137544215,0,7.87549683614634
30,"Male",7803,1,3,2256,1,6.5883966977708,8.82815445074812,5.30344119598158,2.9410092679318,7.57852900121361,9,3.49830004386604,8.9981876895763,3.72897433069103,0,4.83287509391084
28,"Female",13819,3,1,1926,2,0.855319960974157,9.72804345190525,4.42744676675647,9.01224882598035,4.72538526169956,9,2.51960864756256,0.203860704787076,4.65251934754221,0,8.67721328488551
18,"Female",9448,5,2,3646,2,4.30561188608408,0.0900691607967019,2.39434759272262,8.6968395174481,9.22036234755069,4,5.11021936079487,6.01111888652667,2.36744433291836,0,9.44799893512391
29,"Female",1867,1,3,2998,2,9.21490012900904,3.90882997773588,2.49537087464705,3.82469306443818,2.15226127044298,4,2.05713941482827,7.03706032130867,-2.44579302612656,0,9.00879171211272
23,"Female",12270,3,1,3672,3,0.00552854035049677,5.13252038042992,5.47225065133534,7.12829639250413,9.60990635002963,4,0.26935380185023,4.02677617967129,4.08057967397929,0,7.92760623549111
26,"Male",9622,4,3,2027,4,8.60529953613877,2.56273087579757,7.73853526636958,1.29608772881329,6.27651505614631,8,5.69865045836195,3.48976272391155,4.70299083584783,0,7.33223560056649
25,"Female",7899,2,2,3093,1,3.33018701523542,0.910531638655812,8.73388731153682,2.00455084862188,1.13180849724449,9,0.161843858659267,6.86531383544207,3.63756587352563,0,3.2952841182705
27,"Male",7946,3,1,2936,5,6.70362190809101,0.844617024995387,5.43756556906737,5.06919243303128,8.23899505310692,1,3.77699251985177,1.62838585441932,2.53641590757957,0,3.06733687850647
25,"Female",7551,5,1,3979,7,5.09689229773358,7.28666786802933,5.79287554253824,8.27121275034733,8.11887552635744,9,2.36136796884239,1.43299036193639,3.29219092823654,0,5.85526546975598
17,"Female",8770,4,3,3252,3,7.17121455352753,2.27838274789974,2.67539098090492,7.2146949863527,9.2502564387396,1,7.3273605434224,6.53684561140835,4.25537018473239,1,3.74026892636903
29,"Male",6488,4,1,2656,7,7.65281382249668,5.31891270074993,6.5728681832552,4.55113405687734,8.45281507493928,6,6.68694691266865,7.46456720633432,2.79239819162518,0,2.76741478103213
27,"Female",8831,2,1,2690,3,1.85111806262285,5.14736257726327,2.95821069763042,8.23319494375028,6.20938261039555,1,1.58120898762718,2.93852562550455,2.2587389072516,0,6.10049769841135
24,"Female",5206,5,2,3192,7,6.37817810056731,1.42596120247617,8.69842644431628,7.4361534868367,7.80232852534391,4,8.7050915393047,3.5810950724408,5.19051690030936,0,1.03833402646706
26,"Male",8600,1,3,2374,1,2.30183323379606,2.95451947487891,6.3055218977388,1.41787786106579,1.94243789301254,2,5.17897918121889,3.98491152795032,5.15525926066727,1,4.44611720042303
26,"Male",11321,5,2,3234,5,5.89689282001927,3.52881090715528,2.61631254246458,7.08595196064562,8.83278838358819,4,0.0764574762433767,6.7547403392382,3.65034909413634,0,3.18791121779941
26,"Female",9528,3,3,1601,2,9.4270545989275,9.39281380735338,1.77124999929219,4.1563943347428,3.71102663083002,7,6.6838677925989,5.90715368511155,1.73828263717683,1,4.73631022381596
33,"Female",11101,5,2,2581,4,9.34886905131862,9.19673788128421,4.6141417240724,2.49429906602018,4.97268314962275,3,4.14364688098431,5.91070041293278,1.9916375811691,0,3.91983742406592
24,"Female",4727,1,1,3924,4,1.03511130902916,3.00432698102668,1.80998823256232,8.97588367923163,2.83484961441718,5,6.90310170641169,6.68057471746579,5.04504929657565,1,1.53895625658333
26,"Female",8164,1,1,2933,6,4.78909229394048,2.94101506238803,7.79500072821975,5.08862712024711,4.48022320633754,8,1.80706141516566,6.10789119731635,2.85310098039976,0,3.56837679562159
31,"Female",9852,3,1,4212,3,5.96396166365594,2.43270443752408,5.35557712404989,8.25726016936824,6.48558975988999,7,8.23236736468971,2.91973506333306,2.18073565987414,0,4.24683242547326
30,"Female",4796,3,3,3017,7,1.45557000301778,0.422708333935589,1.733393041417,5.41582072665915,8.61378692486323,10,2.76063005905598,2.34595312736928,0.884291248812965,0,8.21084820316173
31,"Male",12697,2,3,3987,3,3.00172309856862,1.54767996398732,9.34336788090877,7.82593718031421,9.01044389419258,7,5.34629434579983,6.02910859743133,7.18504564016437,1,7.1505819724407
22,"Female",4896,2,3,3321,7,3.07296777376905,8.61966007389128,8.95957810105756,3.98882514541037,3.24392007966526,3,8.39143324643373,4.56713625928387,1.30960722484677,0,1.55588023690507
35,"Female",8494,2,2,2436,6,4.86470056930557,8.10399824986234,9.1799338972196,3.80701711005531,6.10631682421081,5,2.34431290766224,1.91671578446403,2.13535746344233,0,7.17576718796045
25,"Male",8455,4,1,3862,7,4.269012468867,8.78951939521357,2.26491665584035,1.20752007653937,8.32622391427867,1,9.78015781147406,3.31519504077733,0.366261572771585,0,4.37328139552847
34,"Male",8365,3,3,3921,3,7.92493412969634,8.29748986288905,2.0730493706651,3.05982509022579,3.7480806002859,3,7.70512819290161,7.56882963469252,5.11277668066917,0,1.40976100414991
18,"Female",7369,4,3,2026,1,2.82752163941041,2.71873452002183,6.45336661860347,3.75258956546895,2.9023059704341,7,3.70631050085649,7.25280214566737,4.9646597491008,1,6.60385340335779
25,"Female",9350,1,2,3244,5,6.63505211239681,0.823760218918324,3.31825936329551,5.85107900667936,6.36822463548742,3,6.14547960925847,8.11899558873847,6.32021258380336,1,2.90871009649709
31,"Female",4907,4,1,4492,3,0.311175447423011,9.50948723824695,6.13328691991046,7.19227808294818,3.50687854364514,5,5.19362417049706,9.78105732938275,2.58438763909885,0,5.94502206146717
21,"Female",4132,4,3,3167,1,9.75460570305586,1.00852636620402,3.95017839642242,7.28898324933834,4.69041482382454,1,6.02478261338547,2.88494755513966,3.0430974214619,0,3.30628864979371
21,"Male",6036,2,2,3685,4,7.24231268977746,4.34046771842986,3.48541289195418,8.49703700072132,3.17931652953848,2,0.400811450090259,7.1344484644942,2.40469409014206,0,3.42581281415187
20,"Male",7828,3,1,4353,3,8.08936555869877,8.20476735243574,3.67981627280824,4.25781572563574,4.99268863606267,1,3.65084899589419,8.07874773396179,3.39521761505562,0,4.13312781858258
20,"Male",11770,3,1,3200,4,7.85683120600879,1.01328341523185,6.27082231058739,8.8653440119233,8.30192025494762,2,9.97057951753959,1.11957548651844,6.21750639355385,1,8.99031246965751
23,"Male",12762,4,1,1294,7,4.83622051542625,9.59718082100153,7.88792877225205,5.02649151044898,8.25467611663043,5,3.58135833637789,6.06917526340112,6.77653310886429,0,8.03049754188396
27,"Male",8958,3,1,2811,5,2.30817454168573,3.79786771489307,4.81399622326717,7.86083666956984,5.28510072850622,8,4.87463204655796,1.21086949715391,7.54191828482139,1,9.96608679252677
15,"Female",9145,2,2,3824,4,0.0724708428606391,2.11323132039979,1.8502961951308,8.42108728317544,9.66397344763391,9,1.00024262210354,5.01486749853939,4.51174449153028,1,8.962922480423
26,"Female",7269,2,3,1987,1,6.68662821641192,6.00383715471253,8.32891788519919,4.78075515851378,7.34284356748685,4,7.61363026220351,5.1027125865221,3.71757442718498,1,5.60093128844164
31,"Female",8144,3,3,2680,7,4.68516646884382,0.491233009379357,1.98367974627763,7.93479317054152,4.68104941118509,6,5.94077160349116,0.148011595010757,1.19585878807206,0,1.42296733800322
35,"Female",3786,5,3,2555,3,3.76125746639445,7.13102457113564,1.80345822079107,4.28288369928487,9.92125279502943,7,6.77745764376596,8.4172435500659,3.16608211881047,1,6.02106154710054
32,"Female",8870,1,1,663,1,7.65461826696992,5.49653331516311,3.16941469185986,4.83984954771586,3.62448283727281,3,1.5366867906414,7.33270572731271,6.17616306742102,1,5.18087618192658
29,"Female",6393,5,2,3807,2,3.8384921848774,6.49932602187619,9.12523036380298,3.52630805713125,2.44076650333591,6,1.0395010211505,9.21826973557472,4.75341941103415,0,9.21739465510473
16,"Female",9004,1,1,2012,4,3.81339214509353,9.13369467481971,8.88631798746064,3.16653091483749,7.62375616235659,1,4.40970628987998,2.78347990242764,-0.0835716260243924,1,2.91526226163842
22,"Female",6962,3,3,1651,1,7.27117646252736,8.91804013866931,4.60180204128847,8.43467141455039,9.16999321780168,6,5.65074605634436,1.33994459174573,2.41671916199155,0,7.9546306731645
23,"Female",6015,3,3,2282,3,9.19631750322878,2.1922974428162,6.51873380830511,8.09513978287578,4.72330257040448,5,9.15833930950612,4.8998712701723,1.2121092214283,0,9.51676885900088
29,"Female",7343,2,2,2468,4,6.62068442907184,5.91316191013902,3.06199010857381,3.45788083365187,7.60246555623598,2,0.940228351391852,5.41484094690531,4.76126250029596,0,7.38160166167654
24,"Male",6899,1,2,3286,4,6.15767877316102,1.16605898365378,7.23662390373647,5.49965562112629,1.99862963333726,3,9.03985657496378,9.08563208766282,2.34504673204618,1,8.27156597003341
19,"Female",11284,3,3,1436,3,2.79731048503891,6.97343435836956,2.29512234847061,6.22569903475232,5.55534721538424,3,5.39623562945053,5.51791806938127,1.34814194794106,0,1.95540433051065
33,"Male",8628,3,3,1881,3,4.62638976052403,9.21493110246956,6.33816370461136,4.68861999642104,1.91350058559328,4,6.44203568110242,3.21138557977974,5.21228873460356,0,1.39428171818145
30,"Male",9297,2,3,2454,5,2.32116685016081,8.47455000504851,8.73919112212025,8.41020976263098,2.06881727441214,3,6.21433940948918,4.56017466727644,1.88567919633512,0,4.02867900161073
26,"Male",4277,1,1,3039,3,1.54544821474701,3.2068101153709,4.36600936739706,7.6334487311542,2.17221933836117,6,8.41387202497572,3.49831194616854,5.01074096009746,1,9.25931040081196
31,"Female",12490,1,1,4051,5,7.06542850937694,4.33955090120435,1.55758563359268,6.76212661783211,9.9800439751707,4,1.65991481859237,1.07486072694883,4.01935573971205,0,1.87198094977066
18,"Male",8478,4,3,2472,4,0.281604332849383,2.66604295698926,8.74767464958131,5.17684597428888,8.80091941123828,10,4.92461347253993,7.0881865080446,5.24479871731799,1,7.54299408826046
28,"Female",5431,2,3,3311,1,1.58880391856655,2.14306571288034,5.99379423749633,6.1666709149722,1.43740680487826,7,0.845717380288988,7.34103169059381,5.95145800524574,1,2.49464248097502
22,"Male",8927,2,2,4134,5,0.9562036418356,5.06460179341957,9.90266982652247,9.66834759619087,6.45995505014434,10,3.61788626760244,2.60108225280419,4.06286029595814,0,1.56106560910121
28,"Male",10611,4,2,237,3,2.40626957733184,3.88913374394178,3.47977845929563,4.03569268272258,3.00004860479385,6,5.2414868818596,0.278744345996529,0.112799797082234,0,2.33938266546465
25,"Male",3849,2,3,2772,3,8.87415869859979,4.20529319671914,4.99641264858656,1.91961171384901,4.99247990781441,2,1.30808723857626,3.39378142496571,4.06570811791532,0,8.9982262707781
28,"Female",13070,3,2,3809,4,9.16684729978442,0.912058781832457,2.98982056230307,2.09630092303269,8.82910193875432,6,5.39912887150422,7.54441278520972,5.69443588011991,0,8.33455918682739
32,"Female",7526,2,3,2815,3,8.19600329501554,6.77840200718492,4.28416476212442,1.77573893591762,8.59314580727369,9,8.97627456579357,1.8025028007105,4.61206564350998,1,7.51565083232708
25,"Male",11364,4,1,3750,3,5.63679276965559,5.19818079425022,4.9253113088198,4.51891644555144,1.54097019950859,7,5.42428116779774,0.571266561746597,0.0746546697278929,1,1.51521996827796
30,"Male",8217,3,3,2812,6,7.45714257238433,8.84828576352447,6.98170782136731,1.84348021587357,5.26757227047347,3,8.84296645177528,3.18488546414301,2.30811100330018,0,8.88037798204459
19,"Male",7003,4,3,3856,7,3.28597624786198,6.92798170726746,5.71092941565439,2.76334824832156,7.03093884582631,10,9.73294068593532,3.67733574006706,6.92848916227968,1,6.45012714713812
21,"Male",2495,1,1,3162,7,2.4490876425989,1.85026009567082,7.46917757135816,9.70434136176482,8.866495517781,2,2.32439800631255,4.33665395714343,7.03196878619263,0,2.18557460396551
33,"Female",4699,5,1,2643,2,1.19419957278296,1.47520313737914,4.20448960503563,5.99898308608681,1.52746593928896,4,2.68790650879964,4.41513853613287,2.54840176755636,0,4.10332292341627
27,"Male",7876,4,3,3095,2,6.48768974002451,0.508184395730495,5.32372455089353,3.77711354731582,4.18469108873978,3,1.11955335130915,8.0766136222519,2.35847200465485,1,6.1092618687544
15,"Female",10484,3,2,2553,6,7.63408712344244,1.92294912878424,3.04595358530059,5.6131695501972,7.07302046311088,8,2.86864726571366,2.50271565513685,3.26833022130229,1,6.48158810310997
18,"Female",2355,2,3,4395,4,3.2945351023227,8.93173189368099,8.89072286826558,6.66849935962819,4.87302217213437,4,1.03734157280996,1.60818421980366,1.30032730422631,1,6.33189263497479
24,"Male",12126,5,3,4239,5,2.89859497454017,1.33840514346957,7.90312820533291,4.31414998974651,9.86724073719233,6,1.6109607135877,2.84804385853931,6.45851541039274,1,1.97796082403511
29,"Male",12197,1,3,3478,1,9.1482566902414,9.84500384423882,6.46989104617387,1.82581887952983,9.58039946923964,5,7.16350859729573,5.23609040072188,7.53294036711736,1,8.58283805078827
24,"Male",4570,1,1,2622,2,5.38589781848714,4.83868793351576,7.71158681903034,7.47119025071152,6.2073982283473,1,9.96845056070015,6.81128396652639,2.38394972705827,0,7.97002967307344
28,"Male",9417,4,3,2440,5,8.62212049076334,3.69734399486333,8.70337505917996,3.25686152023263,1.51569332578219,3,5.87553380755708,0.0193592952564359,4.2510494393912,0,8.41140911658294
30,"Male",4899,4,3,2122,4,8.83001228328794,9.21696353936568,9.55366908339784,9.3440179519821,7.16333990800194,5,2.35249856254086,9.03428390389308,6.96372160370097,0,6.52428258629516
33,"Female",7624,5,3,2382,1,4.17756335344166,8.26313883764669,9.92807743698359,6.40614761132747,6.69173695403151,4,5.3702958044596,6.56735297758132,3.16110561195834,0,6.77188935363665
25,"Male",10786,2,1,2751,6,4.1312421974726,2.63466788455844,2.45254256390035,5.69920362555422,7.89619404333644,8,9.08816920593381,5.14641536399722,6.60654139169898,1,7.75184809858911
25,"Female",10605,2,3,3377,2,0.940156560391188,4.70742734381929,3.80614982405677,8.08423888729885,5.27256887801923,8,0.534377496223897,5.60840765014291,3.70513119082725,0,6.76335346442647
16,"Male",5452,5,1,5083,7,8.48764580441639,2.64819169649854,2.41027611936443,7.35180938336998,2.91741089127026,5,1.11230913316831,2.75956889148802,3.15089238745442,0,2.97216925071552
25,"Male",6840,5,2,3758,3,9.9897935683839,1.21347842505202,5.19300985010341,9.42285931506194,6.17339385091327,10,0.69347160635516,8.19230080349371,0.40649699951718,1,4.39629686949775
22,"Female",5072,5,3,2351,2,1.2587791425176,4.89897403633222,2.86729547963478,2.37179877283052,2.51580114127137,6,9.19508968712762,2.52933059586212,3.11971421254914,0,2.40644603176042
20,"Female",9019,1,1,4131,5,6.32150674471632,4.81208977522328,3.86765414453112,4.03866128460504,7.97010493837297,9,8.93853494897485,3.40729600051418,6.04122168596175,1,9.10008889134042
24,"Male",3323,5,2,1631,5,0.389580624178052,1.64662016788498,2.13053916185163,5.14153938018717,3.6784960036166,8,6.30139703396708,7.63057125732303,2.91993978636087,1,1.45775213348679
30,"Male",112,2,2,1988,3,6.95455538807437,8.41616117861122,3.61061244504526,5.91982667450793,7.9633716319222,3,3.05878927465528,3.41247131116688,0.928522236419452,0,7.28644177457318
15,"Female",12409,4,2,1827,6,6.2826058617793,8.44940475188196,9.78741492377594,5.61119028949179,6.75403942447156,4,2.06543299835175,3.21422698907554,4.35968259804923,1,3.4763195370324
23,"Male",14820,4,1,2978,6,3.62054263008758,7.97705917619169,2.68771564331837,8.29865734558553,5.75425663823262,4,2.51709403470159,2.62364625232294,1.09614469340139,0,9.96840505721048
26,"Female",6635,3,2,1166,2,8.83051144191995,3.81361360894516,1.05439939606003,7.09004477062263,2.27629832061939,8,6.2088928045705,0.608785555232316,0.0280832179175763,1,2.84138627932407
21,"Male",10283,2,3,4426,7,7.44144670665264,6.62727796472609,5.48739026486874,1.93100430443883,9.07911973120645,9,4.00668552843854,4.25406962400302,6.95321724051912,0,6.93962994450703
27,"Male",7977,1,3,3731,4,2.99323075450957,8.70983893051744,1.711034134496,6.8475761602167,5.22828816366382,9,8.71529441326857,5.17519548768178,3.27338227746523,0,5.88157359417528
27,"Female",12423,2,3,4095,4,6.93899704841897,5.68031987641007,2.01513153244741,4.93486215011217,3.72924625640735,2,0.0688170315697789,1.8049474642612,2.71900398611274,0,5.17205323558301
25,"Male",9662,2,1,2964,5,3.99309799075127,7.38735395716503,3.01443763566203,6.12143772514537,8.09223541989923,7,8.24532931670547,8.1864888779819,0.755245897368698,1,4.72548443637788
13,"Male",8611,1,3,4055,7,7.45949286734685,6.81928270263597,1.33823123178445,5.32107265084051,6.45448839385062,4,9.04585670679808,9.96649516746402,1.81811705985115,0,6.98711766721681
38,"Female",2603,2,2,3330,3,8.22805567178875,7.86681261844933,4.64776245970279,6.87054860359058,3.62639453774318,3,5.88660767767578,6.77746115950868,2.89638795274168,1,7.19923494942486
24,"Male",11249,2,3,4016,6,5.72094950592145,5.52345122676343,5.42488058540039,9.91979404212907,3.8993724626489,3,2.33129920437932,6.36813832214102,1.50035089802066,1,1.36427522776648
28,"Female",6947,1,2,2311,5,3.24694548267871,0.695517912972718,4.97073778114282,2.68900638516061,5.29612580616958,6,3.3804302290082,9.5633839443326,4.22999273014599,1,7.54884399450384
26,"Male",3790,5,2,2365,4,1.46199833136052,3.26186583843082,2.68383856676519,4.80706847761758,1.62079742527567,1,0.175132791046053,9.81242876965553,-0.169499068007382,0,8.22394540673122
30,"Female",7395,1,3,3496,4,1.3130969228223,0.464124688878655,8.6041194095742,6.18139538122341,6.12421872746199,6,0.49437592504546,9.93213647278026,4.73190892157841,0,5.52675881097093
29,"Female",7620,1,1,1906,1,0.200970137957484,7.90101407328621,1.81223641405813,6.40300121880136,5.56548466626555,8,4.46463195839897,3.40523649705574,0.77453916240923,0,6.02968641649932
24,"Female",11178,5,3,4926,3,2.04468745272607,5.23514177883044,9.09880082542077,1.46625503781252,1.48220131942071,7,1.63694173796102,7.3400311358273,5.62517758994424,1,7.9096838447731
27,"Male",4498,3,2,3235,2,6.95937062148005,6.62023007404059,3.7621350758709,8.02857874822803,7.77663675579242,9,3.04346117191017,4.71564545063302,3.46891394527551,1,1.14857162255794
20,"Female",6327,4,3,3691,3,4.31328216567636,3.60057898564264,2.33931027725339,8.36736127454787,4.907410151558,1,1.33968619862571,4.28999316180125,1.07541676890144,0,9.15475777816027
29,"Female",12464,4,2,3299,3,1.30642333067954,9.8305606469512,3.32276159781031,2.92231744993478,5.55438927700743,5,7.4296595598571,0.545093447435647,2.33804830544996,0,4.14315928448923
23,"Female",12076,4,3,4740,2,0.607129137497395,3.67210760479793,6.30143095273525,7.77724588755518,2.02704736543819,9,7.29370583314449,8.9793766872026,5.41450712197209,0,7.58133465680294
37,"Male",11490,5,2,2501,5,8.64798747235909,5.97132347058505,5.18421815149486,6.89460464054719,2.00607691658661,5,5.14958152780309,4.84581339173019,3.799981519832,0,6.80781383020803
17,"Female",12985,1,1,2873,6,7.90671397699043,4.59299788810313,1.41134712635539,5.32227208651602,4.59712234931067,4,3.34398727398366,7.72351343650371,1.71423218079776,1,8.55996744753793
23,"Male",8612,2,2,3135,6,1.98836814146489,5.70942934602499,1.62308106641285,5.6685139471665,4.1462319707498,10,7.10609819972888,1.55077819246799,1.41993870772749,1,7.9017874004785
29,"Female",6254,3,1,2815,7,7.17014104826376,9.45265467744321,8.32307519158348,9.58859162917361,7.24262288212776,3,6.89022835809737,9.83001812826842,5.4636754418804,1,9.36940512317233
28,"Male",9666,5,3,3075,7,0.589504162780941,9.07717579975724,8.50070271082222,2.2030384123791,5.92131020850502,1,3.14511300064623,7.41131440270692,5.80424211784459,1,8.06652171490714
22,"Male",11176,1,2,2550,3,8.00282479031011,3.22111287387088,2.71882850932889,3.6258889476303,7.61194201861508,9,7.7941082068719,6.35569048114121,2.5377888529942,0,6.69593037618324
20,"Male",15241,3,2,3878,4,4.90394690074027,1.0133752389811,3.88306972174905,4.6223335089162,8.38710776437074,9,9.55199593212456,2.46490878984332,0.92558858332907,0,1.65704198996536
26,"Female",2105,1,2,2831,6,9.38892049714923,2.68411762313917,7.04605380399153,9.08538202918135,2.68196128448471,2,8.12168736476451,4.34681285871193,6.40345964114835,0,5.34132378990762
25,"Female",8820,5,2,2948,1,7.22224638331681,8.3292945032008,9.38867216394283,8.04997903364711,1.98322864482179,10,2.25718451896682,1.89774662489071,3.12638983906709,0,4.46018866822124
16,"Female",9964,3,1,3038,3,8.38292833650485,9.48167447932065,2.43889226578176,7.82552990363911,2.02890962106176,4,9.66946801869199,8.0011163582094,3.59444337591848,0,7.31005831062794
25,"Male",7836,5,3,2073,5,7.97374550485983,1.12800563685596,9.75505810580216,7.23730908869766,9.51270594936796,8,5.38384442683309,6.54806606471539,6.88658423279816,1,8.88666692608967
26,"Female",3327,2,2,3485,3,9.26191322272643,5.88487300090492,5.56065069697797,9.87152669974603,9.66009660367854,3,3.43709823908284,5.8754200162366,2.7638914510063,0,7.12727509951219
26,"Female",10225,5,1,2622,4,6.58405050169677,8.53282718453556,5.41243189177476,8.26565466215834,1.86468517151661,4,3.77206182107329,3.61915148096159,5.69035202116848,0,2.38555754953995
20,"Male",5663,2,1,3219,4,3.63074233522639,5.95772710395977,5.47334240679629,9.08006399031729,1.24773766542785,6,3.74576164176688,6.57269601011649,3.21487939253102,0,5.95480239298195
27,"Female",9518,1,1,3094,6,5.59470721287653,6.99599039042369,5.86674799397588,4.21826196671464,3.38799445074983,8,8.9002639753744,9.06688489951193,1.91266324014896,0,7.68222551094368
32,"Female",10723,5,1,3366,7,8.77070881193504,0.976544746663421,2.27518714638427,7.99129282007925,2.20175193692558,7,2.45500620920211,9.10756211727858,1.56456765651971,0,3.45499633369036
27,"Female",11852,5,1,3414,7,4.36130018439144,6.91498038591817,9.84410384087823,2.13734553335235,4.91633349633776,2,8.20709261344746,8.02896718494594,2.57516079818852,0,4.01076965103857
19,"Female",3326,1,1,3298,6,0.88489837711677,7.73144215345383,6.83095181197859,7.47974410024472,4.35385409696028,8,9.06762697966769,1.01993846474215,6.88392130317736,1,7.52217172877863
23,"Female",11245,4,3,3839,4,3.51972426986322,0.391656816937029,2.85201180842705,7.92949854233302,7.26113636465743,3,3.70336853666231,0.230958967003971,3.31925363265411,0,4.31735387374647
27,"Male",5729,1,2,2373,6,7.30224209371954,8.78728753654286,9.99526053038426,7.32991900388151,5.23913168930449,1,3.35845444351435,2.75187454652041,5.94477908208767,1,2.83202647836879
22,"Male",4133,2,2,2575,6,9.59751391317695,1.23968075262383,1.87666606693529,1.30431821080856,5.93452550051734,6,2.14136910391971,1.31244709249586,3.78170887383727,0,7.68772202148102
14,"Male",11943,5,2,3414,2,9.51335220597684,7.62477119686082,5.57308742543682,8.25464491918683,3.38177839992568,9,4.77374589070678,2.3640467855148,4.28871920151692,1,3.48281892761588
29,"Female",11439,5,3,2064,2,4.22697970177978,9.75606659194455,9.63238240033388,2.60701527260244,1.05567462509498,8,5.31990765128285,3.50353420013562,-0.33763518221409,0,6.87177537893876
